crawl	url	warc_filename	warc_record_offset	warc_record_length	content_digest
CC-MAIN-2026-21	https://mdp.giustizia-amministrativa.it/visualizza/	crawl-data/CC-MAIN-2026-21/segments/1778213678100.81/warc/CC-MAIN-20260517080126-20260517110126-00753.warc.gz	290830778	17449	22IDIM4UFXGRIUFZMC6VZUDCBHSNTLSB
CC-MAIN-2026-25	https://mrclmb.ac.uk/	crawl-data/CC-MAIN-2026-25/segments/1780687572430.69/warc/CC-MAIN-20260609014839-20260609044839-00864.warc.gz	290806223	16194	22IGEMA2Q62BBJLMQO7EPFQYQQ26Z6YJ
CC-MAIN-2026-17	https://learn.ra.org/pluginfile.php/176936/mod_resource/content/1/Template%2014%20Monitoring%20Results_2024.docx	crawl-data/CC-MAIN-2026-17/segments/1775805909379.49/warc/CC-MAIN-20260419103210-20260419133210-00972.warc.gz	269483094	35332	22JPQBGSVFKQBZZFVKWWGUSCQN2PXQRI
CC-MAIN-2026-25	https://adhesion-interface.org/bbs/notice/459/download/323	crawl-data/CC-MAIN-2026-25/segments/1780687573137.2/warc/CC-MAIN-20260614184557-20260614214557-00535.warc.gz	50070884	18791	22K7EXX3VD3F4EOSJEAECUX6KGB534LV
CC-MAIN-2026-21	https://trainer.tennis.de/documents/37478/21689711/Praktikumsnachweis+DTB+Padel+C-Trainer.docx/5f69a873-8c3e-5393-eac7-dd3b0b445009	crawl-data/CC-MAIN-2026-21/segments/1778213681280.82/warc/CC-MAIN-20260518204357-20260518234357-00794.warc.gz	443839048	70977	22KSTOT3AV3ASIQYS6AROL2OHZIQ2VD2
CC-MAIN-2026-12	https://www.cpmanual.vic.gov.au/sites/default/files/documents/202408/2914.2%20Review%20of%20CP%20decision_under_PO%20_parents%20V6.docx	crawl-data/CC-MAIN-2026-12/segments/1772687277908.12/warc/CC-MAIN-20260310210210-20260311000210-00957.warc.gz	557541868	107822	22KY67Q6MJJAPXVFGPCJOSNKXNDCMWGP
CC-MAIN-2026-25	https://www.bfnp.hu/public/download/a3f60f4bf6112bf8e6832bd7384af136	crawl-data/CC-MAIN-2026-25/segments/1780687573137.2/warc/CC-MAIN-20260614184557-20260614214557-00145.warc.gz	539317293	13975	22LYMETM47VDJLWNE6YBBHKLY662MMKZ
CC-MAIN-2026-25	https://jwc.cqmu.edu.cn/system/_content/download.jsp	crawl-data/CC-MAIN-2026-25/segments/1780687572410.96/warc/CC-MAIN-20260608133404-20260608163404-00025.warc.gz	256244022	406893	22MG7YZRY5OZJLYFRR3FCRMBAGP4P5NA
CC-MAIN-2026-21	https://buzznessinfo.com/wp-content/uploads/2022/03/Template-CR-Reunion-Word.docx	crawl-data/CC-MAIN-2026-21/segments/1778213377345.79/warc/CC-MAIN-20260511075908-20260511105908-00858.warc.gz	124529373	16706	22MWL3VC3TBF7R4SKRLSATMO7RITY7TZ
CC-MAIN-2026-21	https://www.obecprosenice.cz/file.php	crawl-data/CC-MAIN-2026-21/segments/1778213378179.2/warc/CC-MAIN-20260515221032-20260516011032-00451.warc.gz	773228057	22103	22MYSWQVO5GIN3SDPCAI2R3PRF5QSZYQ
CC-MAIN-2026-12	https://gardenterrace.us/file_download/inline/fa8e2c35-4eea-4e10-afaa-1062ec81f04e	crawl-data/CC-MAIN-2026-12/segments/1772687277830.28/warc/CC-MAIN-20260310084452-20260310114452-00120.warc.gz	193882207	545028	22N3EET77QENQB4U3IRAXGF5536MBCCW
CC-MAIN-2026-12	https://www.stfx.ca/media/49011/download	crawl-data/CC-MAIN-2026-12/segments/1772687277672.34/warc/CC-MAIN-20260309020039-20260309050039-00966.warc.gz	732847336	68551	22NBEOXW3MFLNUUC7LKPRYRHD4FILP2J
CC-MAIN-2026-21	http://ams-sunzha.ru/Portals/271/DOC23/%D0%BF.26%20%D0%BE%D1%82%2006.12.2023%20%D0%A1%D1%83%D0%BD%D0%B6%D0%B0.docx	crawl-data/CC-MAIN-2026-21/segments/1778213378386.8/warc/CC-MAIN-20260516133326-20260516163326-00762.warc.gz	880984	36468	22NUGFQQD3X4OLZWPLY22CVTZC2L2GUT
CC-MAIN-2026-12	https://kiusamisestvabaks.ee/api/failid	crawl-data/CC-MAIN-2026-12/segments/1772687277647.32/warc/CC-MAIN-20260308165213-20260308195213-00732.warc.gz	252219093	2243710	22O26HQVP35EOTIYC7QT236EGUYCIF3O
CC-MAIN-2026-21	https://rused.ru/irk-mdou157/wp-content/uploads/sites/86/2020/05/%D0%9F%D0%B5%D1%80%D0%B5%D0%BB%D0%B5%D1%82%D0%BD%D1%8B%D0%B5-%D0%BF%D1%82%D0%B8%D1%86%D1%8B.-%D0%9F%D0%BE%D0%B4%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F-%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0.-12.05-15.05.docx	crawl-data/CC-MAIN-2026-21/segments/1778213377607.45/warc/CC-MAIN-20260513151005-20260513181005-00653.warc.gz	405539761	112522	22O2NL4MLCFXKAK3XC2ZBK5K4TCGNBWC
CC-MAIN-2026-12	https://www.roztokyusemil.cz/file.php	crawl-data/CC-MAIN-2026-12/segments/1772687556992.89/warc/CC-MAIN-20260316200809-20260316230809-00682.warc.gz	689424143	13326	22OI2FLSS5KKS5F7K7AWQ456MXRYEIVE
CC-MAIN-2026-17	https://ojs.altstu.ru/index.php/PolzVest/article/download/1386/1111	crawl-data/CC-MAIN-2026-17/segments/1775805908790.92/warc/CC-MAIN-20260414142456-20260414172456-00217.warc.gz	354780672	121361	22OOGFOX5LEEUKWHJJKTOCM5SIY2GVLC
CC-MAIN-2026-21	https://www.zdt.cz/getattachment/32b0b089-f98c-4518-a5e2-a2eab069eb21/Reklamacni-protokol.aspx	crawl-data/CC-MAIN-2026-21/segments/1778213377272.68/warc/CC-MAIN-20260510072358-20260510102358-00109.warc.gz	950549654	50266	22OSL63K2AGFLFMWUZQTH6FOIJJPCH2E
CC-MAIN-2026-21	https://www.sankt-margarethen.at/system/web/GetDocument.ashx	crawl-data/CC-MAIN-2026-21/segments/1778213377652.5/warc/CC-MAIN-20260514153819-20260514183819-00097.warc.gz	891332195	13937	22OUF3HHSS4CTTW7FDPI734OKG2FZJ27
CC-MAIN-2026-21	https://zakazky.kzcr.eu/document_82935/30e7afcc73d0a7eff7b1451dcf253ac2-priloha-c-4-vzor-cestneho-prohlaseni-4529-docx	crawl-data/CC-MAIN-2026-21/segments/1778213377391.46/warc/CC-MAIN-20260511201502-20260511231502-00675.warc.gz	954403402	60820	22P3UE2FPMEIPXL43F5B5NFVV57UTY6C
CC-MAIN-2026-21	https://www.valbohc.se/Document/Download/2325884/11655286	crawl-data/CC-MAIN-2026-21/segments/1778213376806.31/warc/CC-MAIN-20260508104411-20260508134411-00621.warc.gz	918268072	90142	22PKDFO4E24NC267OLJJBMUVX7VY7TWW
CC-MAIN-2026-12	https://ufc.umw.edu/wp-content/blogs.dir/3211/files/2025/03/SACL-Meeting-Minutes-2024-11-13-Subramanian-1.docx	crawl-data/CC-MAIN-2026-12/segments/1772687277660.36/warc/CC-MAIN-20260308195525-20260308225525-00965.warc.gz	418294810	16732	22PN3WQ2D2JO7SOCJT2B3IU6MFVV7AKD
CC-MAIN-2026-21	https://www.brb.texas.gov/wp-content/uploads/2022/06/Mins_BM_11_19_15.docx	crawl-data/CC-MAIN-2026-21/segments/1778213377112.37/warc/CC-MAIN-20260521004617-20260521034617-00006.warc.gz	575813551	27402	22PTVBB6AHMSCKTVA3HYVMXRNT2KF4DJ
CC-MAIN-2026-21	https://gammel.nored.no/content/download/52790/486180/file/2023-10-31%20Pa%CC%8Ameldte%20h%C3%B8stm%C3%B8tet.docx	crawl-data/CC-MAIN-2026-21/segments/1778213377724.56/warc/CC-MAIN-20260514214423-20260515004423-00945.warc.gz	227555349	21321	22PYDVM6JPLJNBBI2MVXSWJAYNSID6PN
CC-MAIN-2026-21	https://www.axispart.com/documents/35219/1220794/Anexo+I+-+Modelo+Declaraci%C3%B3n+Jurada+-+VC_v5.docx/44a378e5-7170-7703-7944-9dd2b43c9e0c	crawl-data/CC-MAIN-2026-21/segments/1778213377526.23/warc/CC-MAIN-20260512174739-20260512204739-00331.warc.gz	553834003	95312	22Q3DB6LVCWH36TQA2AEB3BWOQ3ERXQL
CC-MAIN-2026-17	https://www.defesacivil.sp.gov.br/dx/api/dam/v1/collections/3717abc7-eb30-41cc-a464-7d9cc67eff72/items/1b575af1-c343-4d4a-83d0-1efe99d97da5/renditions/91eec776-e277-44c9-86df-68aa046b7b1f	crawl-data/CC-MAIN-2026-17/segments/1775805909008.73/warc/CC-MAIN-20260416101736-20260416131736-00089.warc.gz	576033945	11912	22QYROPVEKZUIFVTNCRETV7NY6WOIS5I
